,player_id,player_name,team,team_id,posiciones,partidos_jugados,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_jersey_number,club_loaned_from,club_contract_valid_until,nationality_id,nationality_name,preferred_foot,release_clause_eur,competition,tackle_success_rate,tackles_successful,interception_success_rate,interceptions,clearances,blocks,head_clearances,head_clearances_won,head_clearance_success_rate,headed_shots_total,headed_shots_after_duel,headed_shot_duel_rate,total_passes,completed_passes,incomplete_passes,passes_out,offside_passes,failed_passes,pass_completion_rate,avg_pass_length,ground_passes,low_passes,high_passes,ground_pass_percentage,low_pass_percentage,high_pass_percentage,crosses_total,crosses_completed,cutbacks_total,cutbacks_completed,switches_total,switches_completed,deflected_passes,goal_assists,key_passes,chances_created,through_balls_total,through_balls_completed,head_pass_percentage,right_foot_pass_percentage,left_foot_pass_percentage,right_foot_pass_accuracy,left_foot_pass_accuracy,passes_own_half,passes_opposition_half,passes_from_opposition_half_percentage,progressive_passes,progressive_passes_completed,progressive_passes_accuracy,passes_final_third,passes_final_third_accuracy,passes_to_box,passes_to_box_accuracy,carries,progressive_carries,progressive_carries_rate,avg_carry_distance,duels_total,duels_won,duel_success_rate,yellow_cards,red_cards,times_dribbled_past,ball_recoveries,offensive_recoveries,pressures,counterpress,dribbles_completed,dribble_success_rate,fouls_won,penalties_won,fouls_committed,penalties_conceded,minutes_played,goals_scored,shots_total,non_blocked_shots,shots_on_target,shots_off_target,blocked_shots,shot_accuracy,xg_total,avg_xg,goals_minus_xg,penalty_goals,shots_inside_box,conversion_rate_inside_box,left_foot_goal_percentage,right_foot_goal_percentage,headed_goal_percentage,free_kick_goals,saves,save_percentage,aerial_dominance_index,penalties_saved,penalty_save_percentage,keeper_sweeper,PSxG,clean_sheets,goals_conceded,psxg_minus_goals_conceded,tackles_successful_per90,interceptions_per90,clearances_per90,blocks_per90,head_clearances_per90,head_clearances_won_per90,times_dribbled_past_per90,ball_recoveries_per90,offensive_recoveries_per90,pressures_per90,counterpress_per90,total_passes_per90,completed_passes_per90,incomplete_passes_per90,passes_out_per90,offside_passes_per90,failed_passes_per90,ground_passes_per90,low_passes_per90,high_passes_per90,deflected_passes_per90,crosses_total_per90,crosses_completed_per90,cutbacks_total_per90,cutbacks_completed_per90,switches_total_per90,switches_completed_per90,through_balls_total_per90,through_balls_completed_per90,passes_own_half_per90,passes_opposition_half_per90,progressive_passes_per90,progressive_passes_completed_per90,passes_final_third_per90,passes_to_box_per90,carries_per90,progressive_carries_per90,dribbles_completed_per90,duels_total_per90,duels_won_per90,fouls_won_per90,fouls_committed_per90,penalties_won_per90,penalties_conceded_per90,penalties_saved_per90,saves_per90,keeper_sweeper_per90,shots_total_per90,non_blocked_shots_per90,shots_on_target_per90,shots_off_target_per90,blocked_shots_per90,shots_inside_box_per90,free_kick_goals_per90,goals_scored_per90,penalty_goals_per90,goal_assists_per90,key_passes_per90,chances_created_per90,goals_conceded_per90,xg_total_per90,goals_minus_xg_per90,PSxG_per90,psxg_minus_goals_conceded_per90,yellow_cards_per90,red_cards_per90,posicion_mas_jugada
1139,7148,Mattia Perin,Genoa,233,['Goalkeeper'],25,81,88,20500000.00,70000.00,22,1992-11-10,188,74,1.00,,2019.00,27,Italy,Right,nan,Italy - Serie A,0.00,0,0.00,0,2,1,0,0,0.00,0,0,0.00,753,449,275,22,7,304,59.63,37.15,239.00,20.00,517.00,30.79,2.57,66.62,0.00,0.00,0.00,0.00,25.00,12.00,0.00,0,1,1,0.00,0.00,0.00,69.32,7.47,51.67,70.68,753.00,0.00,0.00,493,175,35.50,84,21.43,3,0.00,142,69,48.59,11.00,0,0,0.00,2,0,1,143,0,1,0,0,0.00,2,0,0,0,2337,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,84,75.00,32.40,1,100.00,31,13.06,8,28,-14.94,0.00,0.00,0.07,0.03,0.00,0.00,0.03,5.50,0.00,0.03,0.00,28.99,17.29,10.59,0.84,0.26,11.70,9.20,0.77,19.91,0.00,0.00,0.00,0.00,0.00,0.96,0.46,0.00,0.00,28.99,0.00,18.98,6.73,3.23,0.11,5.46,2.65,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.03,3.23,1.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,1.07,0.00,0.00,0.50,-0.58,0.07,0.00,Goalkeeper
1140,7149,Marco Benassi,Torino,241,"['Right Center Midfield', 'Left Center Midfield', 'Right Wing Back']",32,74,81,4700000.00,30000.00,21,1994-05-05,184,80,15.00,,2018.00,27,Italy,Right,nan,Italy - Serie A,60.00,21,44.44,8,21,46,4,2,50.00,3,0,0.00,658,475,160,19,4,183,72.19,18.28,402.00,110.00,149.00,60.81,16.64,22.54,30.00,10.00,4.00,1.00,25.00,19.00,0.00,2,20,22,7.00,2.00,6.41,75.58,17.68,72.67,74.33,270.00,388.00,58.96,145,84,57.93,272,59.19,76,34.21,265,151,56.98,13.43,35,20,57.14,7,0,22,97,0,428,99,15,55.56,20,0,40,0,1971,3,47,33,17,16,14,51.52,2.70,0.05,0.28,0,25,12.00,0.00,100.00,0.00,0,0,0.00,0.00,0,0.00,0,0.00,0,0,0.00,0.95,0.36,0.95,2.10,0.18,0.09,1.00,4.42,0.00,19.54,4.52,30.04,21.68,7.30,0.86,0.18,8.35,18.35,5.02,6.80,0.00,1.36,0.45,0.18,0.04,1.14,0.86,0.31,0.09,12.32,17.71,6.62,3.83,12.42,3.47,12.10,6.89,0.68,1.59,0.91,0.91,1.82,0.00,0.00,0.00,0.00,0.00,2.14,1.50,0.77,0.73,0.63,1.14,0.00,0.13,0.00,0.09,0.91,1.00,0.00,0.12,0.01,0.00,0.00,0.31,0.00,Right Center Midfield
1141,7150,Riccardo Saponara,Empoli,290,"['Center Attacking Midfield', 'Right Center Forward', 'Right Center Midfield', 'Left Center Midfield', 'Left Center Forward', 'Right Wing']",33,74,79,4600000.00,35000.00,23,1991-12-21,184,73,5.00,,2017.00,27,Italy,Right,nan,Italy - Serie A,65.79,25,75.00,3,21,35,11,4,36.36,0,0,0.00,1193,875,292,14,12,318,73.34,16.11,900.00,148.00,154.00,74.87,12.31,12.81,30.00,7.00,7.00,3.00,18.00,10.00,7.00,10,62,72,27.00,5.00,0.92,67.00,31.74,74.12,70.71,310.00,883.00,74.01,344,199,57.85,623,58.27,177,37.29,568,388,68.31,12.53,38,25,65.79,6,1,16,120,2,438,111,63,52.50,81,0,37,0,3004,5,73,49,24,25,24,48.98,6.88,0.09,-1.88,0,41,9.76,60.00,40.00,0.00,1,0,0.00,0.00,0,0.00,0,0.00,0,0,0.00,0.74,0.08,0.62,1.04,0.32,0.11,0.47,3.59,0.05,13.12,3.32,35.74,26.21,8.74,0.41,0.35,9.52,26.96,4.43,4.61,0.20,0.89,0.20,0.20,0.08,0.53,0.29,0.80,0.14,9.28,26.45,10.30,5.96,18.66,5.30,17.01,11.62,1.88,1.13,0.74,2.42,1.10,0.00,0.00,0.00,0.00,0.00,2.18,1.46,0.71,0.74,0.71,1.22,0.02,0.14,0.00,0.29,1.85,2.15,0.00,0.20,-0.06,0.00,0.00,0.17,0.02,Center Attacking Midfield
1142,7151,Mário Rui Silva Duarte,Empoli,290,"['Left Back', 'Left Wing Back']",36,76,79,5500000.00,50000.00,24,1991-05-27,170,67,21.00,,2016.00,38,Portugal,Left,nan,Italy - Serie A,60.00,45,59.26,32,104,81,45,9,20.00,0,0,0.00,2343,1898,397,38,10,445,81.01,16.42,1415.00,516.00,437.00,59.75,21.79,18.45,52.00,7.00,3.00,1.00,40.00,23.00,5.00,2,32,34,6.00,2.00,4.07,11.49,83.58,83.11,77.67,1287.00,1056.00,45.07,556,283,50.90,716,60.89,152,28.29,558,407,72.94,12.55,75,40,53.33,7,1,25,173,0,408,70,21,50.00,97,0,41,1,3378,0,29,19,4,15,10,21.05,0.81,0.02,-0.82,0,3,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0.00,0,0,0.00,1.19,0.85,2.77,2.15,1.19,0.23,0.66,4.60,0.00,10.87,1.86,62.42,50.56,10.57,1.01,0.26,11.85,37.69,13.74,11.64,0.13,1.38,0.18,0.07,0.02,1.06,0.61,0.15,0.05,34.28,28.13,14.81,7.53,19.07,4.04,14.86,10.84,0.55,1.99,1.06,2.58,1.09,0.00,0.02,0.00,0.00,0.00,0.77,0.50,0.10,0.39,0.26,0.07,0.00,0.00,0.00,0.05,0.85,0.90,0.00,0.02,-0.03,0.00,0.00,0.18,0.02,Left Back
1143,7155,Vincent Laurini,Empoli,290,"['Right Back', 'Right Center Back', 'Left Center Back']",25,69,71,1000000.00,10000.00,26,1989-06-10,173,72,2.00,,2016.00,18,France,Right,nan,Italy - Serie A,50.00,16,60.00,18,72,64,38,16,42.11,1,0,0.00,1123,951,151,21,0,172,84.68,16.07,665.00,261.00,206.00,58.74,23.05,18.19,11.00,1.00,3.00,2.00,25.00,19.00,2.00,0,5,5,2.00,0.00,6.13,85.17,8.13,84.16,83.56,664.00,459.00,40.87,200,113,56.50,286,68.88,43,25.58,243,168,69.14,11.95,32,15,46.88,5,0,13,97,0,272,55,9,56.25,32,0,23,0,2250,1,3,3,2,1,0,66.67,0.31,0.10,0.69,0,1,100.00,0.00,0.00,100.00,0,0,0.00,0.00,0,0.00,0,0.00,0,0,0.00,0.64,0.72,2.88,2.56,1.51,0.64,0.52,3.88,0.00,10.88,2.20,44.92,38.04,6.04,0.84,0.00,6.88,26.60,10.44,8.24,0.08,0.44,0.04,0.12,0.08,1.00,0.75,0.08,0.00,26.56,18.36,8.00,4.52,11.44,1.72,9.72,6.72,0.36,1.28,0.60,1.28,0.92,0.00,0.00,0.00,0.00,0.00,0.12,0.12,0.08,0.04,0.00,0.04,0.00,0.04,0.00,0.00,0.20,0.20,0.00,0.01,0.02,0.00,0.00,0.20,0.00,Right Back
1144,7157,Marco Sportiello,Atalanta,228,['Goalkeeper'],36,75,82,5000000.00,35000.00,23,1992-05-10,192,87,57.00,,2019.00,27,Italy,Right,nan,Italy - Serie A,0.00,0,0.00,0,0,0,0,0,0.00,0,0,0.00,1054,616,414,20,4,438,58.44,39.83,284.00,57.00,743.00,26.19,5.25,68.54,0.00,0.00,0.00,0.00,22.00,9.00,0.00,0,2,2,0.00,0.00,0.09,72.23,3.22,51.97,45.71,1054.00,0.00,0.00,729,276,37.86,120,24.17,4,25.00,149,104,69.80,10.26,0,0,0.00,2,0,2,183,0,7,1,1,100.00,4,0,1,0,3375,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,108,72.00,31.00,3,42.86,29,24.49,11,42,-17.52,0.00,0.00,0.00,0.00,0.00,0.00,0.05,4.88,0.00,0.18,0.02,28.10,16.42,11.04,0.53,0.10,11.68,7.57,1.51,19.81,0.00,0.00,0.00,0.00,0.00,0.58,0.24,0.00,0.00,28.10,0.00,19.44,7.36,3.20,0.10,3.97,2.77,0.02,0.00,0.00,0.10,0.02,0.00,0.00,0.08,2.88,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,1.12,0.00,0.00,0.65,-0.47,0.05,0.00,Goalkeeper
1145,7160,Lorenzo Tonelli,Empoli,290,"['Right Center Back', 'Center Back']",26,77,79,7000000.00,50000.00,25,1990-01-17,183,78,26.00,,2017.00,27,Italy,Right,nan,Italy - Serie A,60.42,29,70.27,26,160,54,86,41,47.67,4,1,25.00,1337,1143,175,17,2,194,85.49,17.96,956.00,156.00,241.00,70.65,11.52,17.81,1.00,0.00,0.00,0.00,27.00,21.00,0.00,0,5,5,2.00,0.00,8.20,77.70,13.23,87.54,88.30,1112.00,225.00,16.82,283,164,57.95,149,38.26,30,13.33,333,211,63.36,11.08,48,26,54.17,9,1,7,110,1,259,43,5,50.00,57,0,29,0,2438,2,7,6,3,3,1,50.00,0.81,0.11,1.19,0,6,33.33,0.00,50.00,50.00,0,0,0.00,0.00,0,0.00,0,0.00,0,0,0.00,1.07,0.95,5.90,1.99,3.17,1.51,0.25,4.06,0.03,9.56,1.58,49.35,42.19,6.46,0.62,0.07,7.16,35.29,5.75,8.89,0.00,0.03,0.00,0.00,0.00,0.99,0.77,0.07,0.00,41.05,8.30,10.44,6.05,5.50,1.10,12.29,7.78,0.18,1.77,0.95,2.10,1.07,0.00,0.00,0.00,0.00,0.00,0.25,0.22,0.11,0.11,0.03,0.22,0.00,0.07,0.00,0.00,0.18,0.18,0.00,0.03,0.04,0.00,0.00,0.33,0.03,Right Center Back
1146,7164,Ibrahima Mbaye,Bologna,240,"['Right Back', 'Left Wing', 'Right Wing', 'Left Back', 'Right Wing Back']",15,64,74,700000.00,4000.00,20,1994-11-19,188,70,15.00,,2019.00,136,Senegal,Right,nan,Italy - Serie A,61.29,19,58.33,7,47,40,27,12,44.44,2,0,0.00,636,498,122,15,1,138,78.30,17.30,376.00,146.00,120.00,58.56,22.74,18.69,15.00,4.00,2.00,0.00,9.00,5.00,2.00,0,2,2,0.00,0.00,5.83,86.18,7.58,79.23,92.30,306.00,330.00,51.88,176,112,63.64,212,66.04,34,26.47,165,113,68.48,11.97,31,18,58.06,3,1,11,58,0,215,43,6,37.50,30,0,20,0,1027,0,5,3,1,2,2,33.33,0.25,0.05,-0.26,0,3,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0.00,0,0,0.00,1.66,0.61,4.11,3.50,2.36,1.05,0.96,5.08,0.00,18.84,3.76,55.73,43.64,10.69,1.31,0.08,12.09,32.95,12.79,10.51,0.17,1.31,0.35,0.17,0.00,0.78,0.43,0.00,0.00,26.81,28.91,15.42,9.81,18.57,2.97,14.45,9.90,0.52,2.71,1.57,2.62,1.75,0.00,0.00,0.00,0.00,0.00,0.43,0.26,0.08,0.17,0.17,0.26,0.00,0.00,0.00,0.00,0.17,0.17,0.00,0.02,-0.03,0.00,0.00,0.26,0.08,Right Back
1147,7165,Rodrigo Sebastián Palacio,Inter Milan,238,"['Right Center Forward', 'Center Forward', 'Left Center Forward', 'Left Wing', 'Right Wing', 'Left Midfield', 'Center Attacking Midfield', 'Right Center Midfield', 'Right Wing Back', 'Right Midfield']",27,80,80,9500000.00,80000.00,33,1982-02-05,175,70,8.00,,2016.00,52,Argentina,Right,nan,Italy - Serie A,50.00,13,66.67,4,10,34,5,2,40.00,4,2,50.00,576,430,127,14,5,146,74.65,16.00,411.00,75.00,95.00,70.74,12.90,16.35,52.00,17.00,8.00,6.00,19.00,9.00,1.00,4,25,29,3.00,0.00,5.16,80.78,12.45,76.43,81.42,94.00,482.00,83.68,98,46,46.94,315,63.81,101,32.67,265,139,52.45,13.40,26,13,50.00,5,0,16,57,1,352,83,24,58.54,56,0,26,0,1404,2,17,12,9,3,5,75.00,3.27,0.19,-1.28,0,17,11.76,50.00,50.00,0.00,0,0,0.00,0.00,0,0.00,0,0.00,0,0,0.00,0.83,0.25,0.64,2.17,0.32,0.12,1.02,3.65,0.06,22.56,5.32,36.92,27.56,8.14,0.89,0.32,9.35,26.34,4.80,6.08,0.06,3.33,1.08,0.51,0.38,1.21,0.57,0.19,0.00,6.02,30.89,6.28,2.94,20.19,6.47,16.98,8.91,1.53,1.66,0.83,3.58,1.66,0.00,0.00,0.00,0.00,0.00,1.08,0.76,0.57,0.19,0.32,1.08,0.00,0.12,0.00,0.25,1.60,1.85,0.00,0.21,-0.09,0.00,0.00,0.32,0.00,Right Center Forward
1148,7166,Riccardo Montolivo,AC Milan,243,"['Center Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield']",31,80,80,12500000.00,100000.00,30,1985-01-18,182,79,18.00,,2016.00,27,Italy,Right,nan,Italy - Serie A,70.48,43,63.77,44,55,75,23,4,17.39,0,0,0.00,1968,1607,316,26,19,361,81.66,21.97,1305.00,191.00,488.00,65.77,9.62,24.59,10.00,2.00,0.00,0.00,103.00,95.00,2.00,1,18,19,9.00,4.00,2.29,84.00,13.43,82.23,75.66,1033.00,935.00,47.51,596,340,57.05,571,62.00,102,32.35,479,239,49.90,11.66,61,43,70.48,5,0,33,277,0,551,124,20,64.52,45,0,23,0,2907,0,30,18,5,13,12,27.78,0.93,0.03,-0.94,0,2,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0.00,0,0,0.00,1.33,1.36,1.70,2.32,0.71,0.12,1.02,8.57,0.00,17.05,3.83,60.92,49.75,9.78,0.80,0.58,11.17,40.40,5.91,15.10,0.06,0.30,0.06,0.00,0.00,3.18,2.94,0.27,0.12,31.98,28.94,18.45,10.52,17.67,3.15,14.82,7.39,0.61,1.88,1.33,1.39,0.71,0.00,0.00,0.00,0.00,0.00,0.92,0.55,0.15,0.40,0.37,0.06,0.00,0.00,0.00,0.03,0.55,0.58,0.00,0.02,-0.03,0.00,0.00,0.15,0.00,Center Defensive Midfield
1149,7168,Andrea Poli,AC Milan,243,"['Right Center Midfield', 'Left Midfield', 'Right Defensive Midfield', 'Left Center Midfield', 'Right Center Forward', 'Left Defensive Midfield']",18,77,80,8500000.00,80000.00,25,1989-09-29,182,77,16.00,,2017.00,27,Italy,Right,nan,Italy - Serie A,58.33,7,66.67,8,8,25,5,2,40.00,0,0,0.00,276,237,33,4,2,39,85.87,16.52,221.00,29.00,27.00,79.78,10.46,9.74,5.00,1.00,0.00,0.00,3.00,3.00,0.00,1,7,8,0.00,0.00,3.69,84.50,9.96,89.08,70.37,113.00,163.00,59.05,46,36,78.26,95,71.58,16,31.25,69,26,37.68,10.56,12,7,58.33,1,0,10,33,0,172,34,7,100.00,15,0,12,1,376,0,5,2,0,2,3,0.00,0.16,0.03,-0.17,0,2,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0.00,0,0,0.00,1.67,1.91,1.91,5.98,1.19,0.47,2.39,7.89,0.00,41.17,8.13,66.06,56.72,7.89,0.95,0.47,9.33,52.89,6.94,6.46,0.00,1.19,0.23,0.00,0.00,0.71,0.71,0.00,0.00,27.04,39.01,11.01,8.61,22.73,3.82,16.51,6.22,1.67,2.87,1.67,3.59,2.87,0.00,0.23,0.00,0.00,0.00,1.19,0.47,0.00,0.47,0.71,0.47,0.00,0.00,0.00,0.23,1.67,1.91,0.00,0.03,-0.05,0.00,0.00,0.23,0.00,Right Center Midfield
1150,7169,Adam Masina,Bologna,240,"['Left Back', 'Left Wing Back', 'Left Center Back']",33,68,77,1200000.00,8000.00,21,1994-01-02,189,78,25.00,,2019.00,129,Morocco,Left,nan,Italy - Serie A,64.06,41,56.41,22,106,105,66,32,48.48,2,1,50.00,1552,1161,348,34,9,391,74.81,16.83,834.00,336.00,400.00,53.12,21.40,25.47,44.00,14.00,2.00,0.00,26.00,13.00,4.00,3,22,25,2.00,1.00,8.88,8.64,81.92,74.07,75.58,845.00,707.00,45.55,403,214,53.10,502,58.96,104,25.96,353,251,71.09,12.64,64,36,56.25,8,1,32,155,0,498,117,27,50.94,32,0,36,1,2813,2,13,9,2,7,4,22.22,1.57,0.12,0.43,0,6,33.33,100.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0.00,0,0,0.00,1.31,0.70,3.39,3.35,2.11,1.02,1.02,4.95,0.00,15.93,3.74,49.65,37.14,11.13,1.08,0.28,12.50,26.68,10.75,12.79,0.12,1.40,0.44,0.06,0.00,0.83,0.41,0.06,0.03,27.03,22.61,12.89,6.84,16.06,3.32,11.29,8.03,0.86,2.04,1.15,1.02,1.15,0.00,0.03,0.00,0.00,0.00,0.41,0.28,0.06,0.22,0.12,0.19,0.00,0.06,0.00,0.09,0.70,0.79,0.00,0.05,0.01,0.00,0.00,0.25,0.03,Left Back
1151,7172,Simone Romagnoli,Carpi,1683,"['Center Back', 'Right Center Back', 'Left Center Back']",30,71,75,1800000.00,20000.00,25,1990-02-09,193,85,21.00,,2016.00,27,Italy,Right,nan,Italy - Serie A,52.94,27,63.16,12,209,73,93,34,36.56,10,7,70.00,775,547,206,19,3,228,70.58,21.07,379.00,104.00,298.00,48.52,13.31,38.15,2.00,1.00,0.00,0.00,18.00,14.00,0.00,0,2,2,1.00,1.00,15.40,67.81,16.23,75.05,76.27,668.00,107.00,13.80,223,90,40.36,109,30.28,14,14.29,133,63,47.37,10.63,51,27,52.94,5,0,11,69,0,356,39,1,100.00,2,0,27,0,2817,0,11,11,1,9,0,9.09,0.64,0.05,-0.64,0,11,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0.00,0,0,0.00,0.86,0.38,6.67,2.33,2.97,1.08,0.35,2.20,0.00,11.37,1.24,24.76,17.47,6.58,0.60,0.09,7.28,12.10,3.32,9.52,0.00,0.06,0.03,0.00,0.00,0.57,0.44,0.03,0.03,21.34,3.41,7.12,2.87,3.48,0.44,4.24,2.01,0.03,1.62,0.86,0.06,0.86,0.00,0.00,0.00,0.00,0.00,0.35,0.35,0.03,0.28,0.00,0.35,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.02,-0.03,0.00,0.00,0.15,0.00,Right Center Back
1152,7173,Leonardo Bonucci,Juventus,224,"['Center Back', 'Left Center Back', 'Right Center Back']",36,83,83,18500000.00,140000.00,28,1987-05-01,190,82,19.00,,2020.00,27,Italy,Right,nan,Italy - Serie A,59.52,25,69.56,32,167,56,77,38,49.35,8,4,50.00,2326,2022,249,37,18,304,86.93,24.03,1684.00,189.00,463.00,72.08,8.09,19.82,3.00,0.00,0.00,0.00,70.00,63.00,0.00,1,13,14,20.00,7.00,3.75,80.26,15.24,87.21,91.11,2045.00,281.00,12.08,606,391,64.52,291,50.86,51,21.57,590,299,50.68,10.33,42,23,54.76,6,0,15,128,0,253,44,15,75.00,31,1,35,0,3260,3,26,20,7,12,6,35.00,2.15,0.08,0.84,0,13,23.08,0.00,66.67,33.33,0,0,0.00,0.00,0,0.00,0,0.00,0,0,0.00,0.69,0.88,4.61,1.54,2.12,1.04,0.41,3.53,0.00,6.98,1.21,64.21,55.82,6.87,1.02,0.49,8.39,46.49,5.21,12.78,0.00,0.08,0.00,0.00,0.00,1.93,1.73,0.55,0.19,56.45,7.75,16.73,10.79,8.03,1.40,16.28,8.25,0.41,1.15,0.63,0.85,0.96,0.02,0.00,0.00,0.00,0.00,0.71,0.55,0.19,0.33,0.16,0.35,0.00,0.08,0.00,0.02,0.35,0.38,0.00,0.05,0.02,0.00,0.00,0.16,0.00,Center Back
1153,7174,Antonio Mirante,Bologna,240,['Goalkeeper'],33,77,77,5500000.00,50000.00,31,1983-07-08,193,79,83.00,,2018.00,27,Italy,Right,nan,Italy - Serie A,0.00,0,0.00,0,1,1,0,0,0.00,0,0,0.00,1085,668,371,42,4,417,61.57,38.25,331.00,49.00,731.00,29.79,4.41,65.79,0.00,0.00,0.00,0.00,43.00,24.00,0.00,0,0,0,0.00,0.00,0.00,76.05,2.25,56.68,84.00,1085.00,0.00,0.00,710,287,40.42,104,22.12,10,10.00,197,134,68.02,10.09,0,0,0.00,2,0,2,189,0,1,0,3,100.00,5,0,1,0,3089,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,96,70.06,51.70,1,12.50,46,26.46,12,41,-14.54,0.00,0.00,0.02,0.02,0.00,0.00,0.05,5.50,0.00,0.02,0.00,31.61,19.46,10.80,1.22,0.11,12.14,9.64,1.42,21.29,0.00,0.00,0.00,0.00,0.00,1.25,0.69,0.00,0.00,31.61,0.00,20.68,8.36,3.03,0.29,5.73,3.90,0.08,0.00,0.00,0.14,0.02,0.00,0.00,0.02,2.79,1.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.19,0.00,0.00,0.77,-0.43,0.05,0.00,Goalkeeper
1154,7175,Erick Antonio Pulgar Farfán,Bologna,240,"['Left Center Midfield', 'Left Wing', 'Left Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Right Center Midfield', 'Center Defensive Midfield']",13,70,81,2000000.00,20000.00,21,1994-01-15,186,70,5.00,,2019.00,55,Chile,Right,nan,Italy - Serie A,68.42,13,57.14,4,16,19,10,4,40.00,0,0,0.00,356,305,47,4,0,51,85.67,18.86,270.00,44.00,45.00,75.20,12.25,12.53,4.00,0.00,1.00,0.00,14.00,10.00,0.00,0,2,2,0.00,0.00,6.26,83.47,9.97,88.05,82.85,166.00,190.00,53.37,74,54,72.97,109,76.15,12,16.67,110,63,57.27,11.30,19,12,63.16,2,0,10,41,0,207,45,9,56.25,6,0,14,0,562,0,6,4,0,4,2,0.00,0.18,0.03,-0.18,0,0,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0.00,0,0,0.00,2.08,0.64,2.56,3.04,1.60,0.64,1.60,6.56,0.00,33.14,7.20,57.01,48.84,7.52,0.64,0.00,8.16,43.23,7.04,7.20,0.00,0.64,0.00,0.16,0.00,2.24,1.60,0.00,0.00,26.58,30.42,11.85,8.64,17.45,1.92,17.61,10.08,1.44,3.04,1.92,0.96,2.24,0.00,0.00,0.00,0.00,0.00,0.96,0.64,0.00,0.64,0.32,0.00,0.00,0.00,0.00,0.00,0.32,0.32,0.00,0.02,-0.03,0.00,0.00,0.32,0.00,Left Center Midfield
1155,7176,Sebastian De Maio,Genoa,233,"['Right Center Back', 'Left Center Back', 'Right Center Forward', 'Center Back', 'Center Forward']",28,76,76,4100000.00,80000.00,28,1987-03-05,189,81,4.00,,2019.00,18,France,Right,nan,Italy - Serie A,60.78,31,75.00,24,149,54,95,44,46.32,8,5,62.50,1092,878,166,45,3,214,80.40,19.39,719.00,119.00,260.00,65.48,10.83,23.67,6.00,2.00,0.00,0.00,27.00,18.00,0.00,1,1,2,1.00,0.00,7.58,73.85,18.36,83.91,74.45,783.00,309.00,28.29,253,128,50.59,200,56.00,24,25.00,305,201,65.90,12.61,51,31,60.78,6,1,23,89,0,400,48,7,70.00,12,0,46,0,2334,1,14,10,4,6,4,40.00,1.50,0.10,-0.51,0,10,10.00,0.00,100.00,0.00,0,0,0.00,0.00,0,0.00,0,0.00,0,0,0.00,1.19,0.92,5.74,2.08,3.66,1.69,0.88,3.43,0.00,15.42,1.85,42.10,33.85,6.40,1.73,0.11,8.25,27.72,4.58,10.02,0.00,0.23,0.07,0.00,0.00,1.04,0.69,0.03,0.00,30.19,11.91,9.75,4.93,7.71,0.92,11.76,7.75,0.26,1.96,1.19,0.46,1.77,0.00,0.00,0.00,0.00,0.00,0.53,0.38,0.15,0.23,0.15,0.38,0.00,0.03,0.00,0.03,0.03,0.07,0.00,0.05,-0.02,0.00,0.00,0.23,0.03,Right Center Back
