player_id,player,ultimo_equipo,ultimo_team_id,posiciones,partidos_jugados,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_jersey_number,club_loaned_from,club_contract_valid_until,nationality_id,nationality_name,preferred_foot,release_clause_eur
8316,Dennis Diekmeier,Hamburger SV,171,"['Right Back', 'Right Midfield', 'Right Wing', 'Center Attacking Midfield']",22,75,77,4000000.0,35000.0,25,1989-10-20,188,79,2.0,,2016.0,21,Germany,Right,
8317,Daniel Baier,Augsburg,172,"['Left Defensive Midfield', 'Right Defensive Midfield', 'Center Defensive Midfield']",28,79,79,6500000.0,60000.0,31,1984-05-18,176,77,10.0,,2018.0,21,Germany,Right,
8320,Gian-Luca Waldschmidt,Eintracht Frankfurt,184,"['Left Center Forward', 'Left Midfield', 'Right Center Forward', 'Left Wing', 'Center Attacking Midfield', 'Center Forward']",12,61,77,475000.0,4000.0,19,1996-05-19,181,73,24.0,,2017.0,21,Germany,Left,
8321,Sven Schipplock,Hamburger SV,171,"['Center Forward', 'Left Center Forward', 'Right Center Forward', 'Center Attacking Midfield', 'Left Wing']",20,73,76,3600000.0,45000.0,26,1988-11-08,186,84,9.0,,2018.0,21,Germany,Right,
8322,André Hahn,Borussia Mönchengladbach,185,"['Right Center Forward', 'Left Midfield', 'Right Midfield', 'Right Center Midfield', 'Right Back', 'Left Center Forward', 'Left Attacking Midfield', 'Center Forward', 'Center Back', 'Right Attacking Midfield']",15,77,79,8500000.0,70000.0,24,1990-08-13,185,80,28.0,,2018.0,21,Germany,Right,
8323,Gideon Jung,Hamburger SV,171,"['Center Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield']",18,60,71,275000.0,2000.0,20,1994-09-12,189,76,28.0,,2018.0,21,Germany,Right,
8369,Melvyn Lorenzen,Werder Bremen,176,"['Left Midfield', 'Right Wing Back', 'Left Center Forward', 'Right Midfield', 'Right Wing', 'Left Wing', 'Right Center Forward']",9,63,76,650000.0,4000.0,20,1994-11-26,188,86,28.0,,2017.0,21,Germany,Right,
8386,Max Kruse,Wolfsburg,179,"['Center Attacking Midfield', 'Right Wing', 'Left Wing', 'Right Center Forward', 'Left Midfield', 'Left Center Midfield', 'Left Center Forward', 'Center Forward', 'Right Center Midfield', 'Left Attacking Midfield']",32,81,83,19500000.0,120000.0,27,1988-03-19,180,76,11.0,,2019.0,21,Germany,Left,
8387,Mark Uth,Hoffenheim,175,"['Center Attacking Midfield', 'Right Center Forward', 'Left Center Forward', 'Center Forward', 'Right Midfield', 'Left Back', 'Left Midfield', 'Left Center Midfield', 'Right Wing', 'Right Wing Back', 'Left Wing', 'Right Attacking Midfield']",25,72,78,3000000.0,20000.0,23,1991-08-24,184,73,19.0,,2018.0,21,Germany,Left,
8388,Jérôme Gondorf,Darmstadt 98,872,"['Right Defensive Midfield', 'Left Defensive Midfield', 'Left Center Midfield', 'Center Defensive Midfield', 'Right Midfield', 'Center Attacking Midfield']",33,68,70,975000.0,10000.0,27,1988-06-26,175,76,8.0,,2017.0,21,Germany,Right,
8389,Fin Bartels,Werder Bremen,176,"['Left Defensive Midfield', 'Center Attacking Midfield', 'Left Midfield', 'Right Center Forward', 'Right Midfield', 'Left Center Midfield', 'Right Wing Back', 'Right Center Midfield', 'Left Center Forward', 'Right Defensive Midfield', 'Left Wing']",30,75,75,3900000.0,40000.0,28,1987-02-07,176,69,22.0,,2017.0,21,Germany,Right,
8390,Philipp Bargfrede,Werder Bremen,176,"['Right Defensive Midfield', 'Center Defensive Midfield', 'Left Defensive Midfield']",14,74,76,3400000.0,45000.0,26,1989-03-03,174,71,44.0,,2017.0,21,Germany,Right,
8392,Jeremy Toljan,Hoffenheim,175,"['Left Back', 'Left Wing Back', 'Right Back', 'Left Center Back', 'Right Wing Back']",18,69,77,1300000.0,7000.0,20,1994-08-08,182,76,15.0,,2018.0,21,Germany,Right,
8393,Oliver Baumann,Hoffenheim,175,['Goalkeeper'],33,78,81,9000000.0,50000.0,25,1990-06-02,187,82,1.0,,2018.0,21,Germany,Right,
8394,Robert Bauer,Ingolstadt,189,"['Right Center Midfield', 'Left Back', 'Left Wing', 'Right Back', 'Left Center Midfield', 'Center Defensive Midfield']",24,66,73,750000.0,4000.0,20,1995-04-09,183,76,23.0,,2017.0,21,Germany,Right,
8395,Håvard Nordtveit,Borussia Mönchengladbach,185,"['Right Defensive Midfield', 'Right Center Back', 'Left Defensive Midfield', 'Left Center Back', 'Right Back', 'Center Defensive Midfield', 'Center Back', 'Left Wing Back']",31,76,80,5500000.0,70000.0,25,1990-06-21,188,83,6.0,,2016.0,36,Norway,Right,
8396,Theodor Gebre Selassie,Werder Bremen,176,"['Right Back', 'Right Center Back', 'Right Wing Back']",33,76,76,4000000.0,60000.0,28,1986-12-24,181,71,23.0,,2018.0,12,Czech Republic,Right,
8397,Kevin Vogt,FC Köln,186,"['Left Defensive Midfield', 'Center Defensive Midfield', 'Center Back', 'Center Attacking Midfield', 'Right Defensive Midfield', 'Left Center Midfield', 'Right Center Midfield']",23,75,79,4600000.0,35000.0,23,1991-09-23,194,85,6.0,,2017.0,21,Germany,Right,
8401,Maximilian Eggestein,Werder Bremen,176,"['Center Attacking Midfield', 'Right Center Midfield', 'Left Center Forward', 'Left Defensive Midfield', 'Left Midfield', 'Left Wing']",7,59,75,300000.0,2000.0,18,1996-12-08,181,75,35.0,,2018.0,21,Germany,Right,
8402,Aron Jóhannsson,Werder Bremen,176,"['Left Center Forward', 'Right Center Forward', 'Center Attacking Midfield']",6,74,78,4500000.0,40000.0,24,1990-11-10,184,70,9.0,,2019.0,95,United States,Right,
8403,Nadiem Amiri,Hoffenheim,175,"['Center Attacking Midfield', 'Left Center Forward', 'Right Defensive Midfield', 'Left Wing', 'Left Center Midfield', 'Right Center Midfield', 'Left Defensive Midfield', 'Left Midfield']",25,63,78,650000.0,2000.0,18,1996-10-27,178,70,18.0,,2018.0,21,Germany,Right,
8404,Eugen Polanski,Hoffenheim,175,"['Left Center Midfield', 'Left Wing Back', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Midfield', 'Right Wing', 'Center Defensive Midfield', 'Center Attacking Midfield', 'Right Center Midfield']",27,78,78,6500000.0,50000.0,29,1986-03-17,183,78,8.0,,2017.0,37,Poland,Right,
8405,Benjamin Hübner,Ingolstadt,189,['Left Center Back'],30,70,72,1300000.0,20000.0,25,1989-07-04,193,85,5.0,,2017.0,21,Germany,Left,
8504,Bastian Oczipka,Eintracht Frankfurt,184,"['Left Back', 'Left Center Midfield', 'Left Midfield', 'Left Center Back', 'Left Wing Back']",30,75,77,4000000.0,45000.0,26,1989-01-12,185,87,6.0,,2018.0,21,Germany,Left,
8508,Max Meyer,Schalke 04,181,"['Center Attacking Midfield', 'Left Defensive Midfield', 'Left Midfield', 'Left Center Forward', 'Left Attacking Midfield', 'Left Wing', 'Right Defensive Midfield', 'Right Midfield', 'Left Wing Back', 'Right Wing', 'Right Wing Back', 'Center Forward', 'Right Center Midfield']",32,78,88,12500000.0,70000.0,19,1995-09-18,173,68,7.0,,2018.0,21,Germany,Right,
8511,Thilo Kehrer,Schalke 04,181,['Right Defensive Midfield'],1,62,77,500000.0,4000.0,18,1996-09-21,185,73,20.0,,2016.0,21,Germany,Right,
8512,Franco Matías Di Santo,Schalke 04,181,"['Right Center Forward', 'Left Center Forward', 'Right Wing', 'Right Midfield', 'Left Wing', 'Center Forward', 'Right Center Midfield']",25,79,81,12500000.0,110000.0,26,1989-04-07,193,88,9.0,,2019.0,52,Argentina,Right,
8514,Matija Nastasić,Schalke 04,181,['Left Center Back'],1,79,84,12000000.0,90000.0,22,1993-03-28,187,79,31.0,,2019.0,51,Serbia,Left,
8516,Ronaldo Aparecido Rodrigues,Wolfsburg,179,"['Right Center Back', 'Center Forward']",29,85,85,19500000.0,150000.0,32,1982-09-10,198,89,25.0,,2016.0,54,Brazil,Right,
8517,Ralf Fährmann,Schalke 04,181,['Goalkeeper'],34,81,83,16500000.0,110000.0,26,1988-09-27,196,95,1.0,,2019.0,21,Germany,Right,
8521,Daniel Caligiuri,Wolfsburg,179,"['Left Center Midfield', 'Right Center Midfield', 'Left Wing', 'Right Wing', 'Right Midfield', 'Left Midfield', 'Left Wing Back']",29,78,80,9500000.0,90000.0,27,1988-01-15,182,79,7.0,,2017.0,27,Italy,Right,
8538,Waldemar Anton,Hannover 96,178,"['Right Center Forward', 'Left Center Back', 'Right Defensive Midfield', 'Right Wing', 'Right Center Back']",8,58,74,230000.0,2000.0,18,1996-07-20,189,75,31.0,,2018.0,21,Germany,Right,
8539,Danny Latza,FSV Mainz 05,177,"['Center Attacking Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Right Center Back']",27,70,73,1600000.0,20000.0,25,1989-12-07,179,76,6.0,,2018.0,21,Germany,Right,
8541,Kenan Karaman,Hannover 96,178,"['Right Wing', 'Left Wing', 'Right Midfield', 'Left Midfield', 'Right Attacking Midfield', 'Center Attacking Midfield', 'Left Center Midfield']",23,63,72,525000.0,4000.0,21,1994-03-05,189,83,26.0,,2017.0,48,Turkey,Left,
8542,Felipe Trevizan Martins,Hannover 96,178,"['Left Center Back', 'Center Attacking Midfield', 'Left Defensive Midfield', 'Right Center Forward', 'Right Defensive Midfield']",8,74,74,2700000.0,40000.0,28,1987-05-15,193,90,20.0,,2016.0,54,Brazil,Left,
8543,Manuel Schmiedebach,Hannover 96,178,"['Right Defensive Midfield', 'Right Center Midfield', 'Left Defensive Midfield', 'Center Attacking Midfield', 'Center Defensive Midfield']",22,76,78,5000000.0,60000.0,26,1988-12-05,171,70,8.0,,2018.0,21,Germany,Right,
8545,Julian Korb,Borussia Mönchengladbach,185,"['Right Back', 'Right Wing Back', 'Left Wing Back']",17,75,80,4600000.0,45000.0,23,1992-03-21,177,69,27.0,,2018.0,21,Germany,Right,
8547,Matthias Ostrzolek,Hamburger SV,171,['Left Back'],32,73,75,2800000.0,35000.0,25,1990-06-05,178,72,22.0,,2017.0,21,Germany,Left,
8548,Daniel Brosinski,FSV Mainz 05,177,"['Right Back', 'Right Center Back', 'Right Wing', 'Right Wing Back', 'Right Midfield', 'Left Midfield']",30,74,75,3200000.0,40000.0,26,1988-07-17,178,70,18.0,,2018.0,21,Germany,Right,
8550,Alexandru Iulian Maxim,VfB Stuttgart,174,"['Right Defensive Midfield', 'Left Midfield', 'Left Center Midfield', 'Right Midfield', 'Center Attacking Midfield', 'Right Center Midfield', 'Left Wing', 'Right Wing', 'Right Center Forward', 'Center Defensive Midfield']",25,77,79,8500000.0,50000.0,24,1990-07-08,177,73,44.0,,2019.0,39,Romania,Right,
8551,Felix Klaus,Hannover 96,178,"['Left Wing', 'Right Wing', 'Left Midfield', 'Left Center Midfield', 'Right Midfield', 'Center Attacking Midfield']",18,72,76,2700000.0,20000.0,22,1992-09-13,179,79,11.0,,2019.0,21,Germany,Right,
8554,Levin Mete Öztunali,Werder Bremen,176,"['Left Center Forward', 'Right Midfield', 'Center Attacking Midfield', 'Left Center Midfield', 'Left Midfield', 'Right Wing', 'Left Wing', 'Left Wing Back']",25,71,85,3400000.0,20000.0,19,1996-03-15,184,80,11.0,Bayer 04 Leverkusen,2016.0,21,Germany,Right,
8555,Pablo Ezequiel De Blasis,FSV Mainz 05,177,"['Left Wing', 'Left Wing Back', 'Left Midfield', 'Right Center Forward', 'Right Wing', 'Right Attacking Midfield', 'Right Midfield', 'Center Attacking Midfield', 'Right Wing Back']",26,75,76,4500000.0,40000.0,27,1988-02-04,165,65,32.0,,2017.0,52,Argentina,Right,
8556,Pirmin Schwegler,Hoffenheim,175,"['Center Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Center Attacking Midfield', 'Right Center Forward', 'Left Center Midfield']",21,77,77,5500000.0,60000.0,28,1987-03-09,178,74,16.0,,2017.0,47,Switzerland,Right,
8557,Martin Harnik,VfB Stuttgart,174,"['Right Center Forward', 'Right Midfield', 'Right Wing Back', 'Right Wing', 'Right Center Midfield', 'Left Center Forward', 'Left Midfield', 'Center Defensive Midfield', 'Center Forward']",19,77,77,7000000.0,70000.0,28,1987-06-10,186,80,7.0,,2016.0,4,Austria,Right,
8558,Charlison Benschop,Hannover 96,178,"['Right Center Forward', 'Center Attacking Midfield', 'Center Forward', 'Left Center Forward', 'Right Attacking Midfield', 'Right Midfield', 'Right Wing']",9,73,76,3700000.0,35000.0,25,1989-08-21,191,91,35.0,,2018.0,34,Netherlands,Right,
8559,Stefan Bell,FSV Mainz 05,177,"['Left Center Back', 'Center Back', 'Right Center Back']",30,76,80,6000000.0,50000.0,23,1991-08-24,192,88,16.0,,2018.0,21,Germany,Right,
8560,René Adler,Hamburger SV,171,['Goalkeeper'],24,79,79,8500000.0,60000.0,30,1985-01-15,191,87,15.0,,2017.0,21,Germany,Right,
8561,Fabian Frei,FSV Mainz 05,177,"['Left Defensive Midfield', 'Right Center Forward', 'Center Attacking Midfield', 'Center Defensive Midfield', 'Center Back', 'Right Center Back', 'Right Defensive Midfield']",17,75,78,4900000.0,40000.0,26,1989-01-08,183,77,20.0,,2019.0,47,Switzerland,Right,
8570,Niklas Stark,Hertha Berlin,173,"['Left Defensive Midfield', 'Right Center Back', 'Right Defensive Midfield', 'Left Center Back', 'Center Defensive Midfield']",21,71,82,2500000.0,15000.0,20,1995-04-14,190,81,5.0,,2019.0,21,Germany,Right,
8573,Ömer Toprak,Bayer Leverkusen,904,"['Right Defensive Midfield', 'Left Center Back', 'Center Back', 'Center Forward', 'Center Defensive Midfield']",19,81,83,17000000.0,90000.0,25,1989-07-21,187,83,21.0,,2018.0,48,Turkey,Right,
8574,Alexander Esswein,Augsburg,172,"['Right Wing', 'Right Midfield', 'Right Center Midfield', 'Right Center Forward', 'Left Wing', 'Right Back']",29,72,77,2700000.0,20000.0,25,1990-03-25,183,85,11.0,,2017.0,21,Germany,Right,
8575,Salomon Armand Magloire Kalou,Hertha Berlin,173,"['Center Forward', 'Right Center Forward', 'Left Center Forward', 'Left Midfield', 'Left Wing', 'Right Wing', 'Center Attacking Midfield', 'Right Midfield']",32,77,77,7000000.0,60000.0,29,1985-08-05,184,77,8.0,,2017.0,108,Côte d'Ivoire,Right,
8576,Mitchell Weiser,Hertha Berlin,173,"['Left Center Forward', 'Right Midfield', 'Right Wing', 'Left Midfield', 'Right Back', 'Left Wing', 'Right Center Midfield']",29,71,80,2500000.0,20000.0,21,1994-04-21,176,67,20.0,,2018.0,21,Germany,Right,
8577,Rune Almenning Jarstein,Hertha Berlin,173,['Goalkeeper'],29,69,69,825000.0,9000.0,30,1984-09-29,190,82,22.0,,2016.0,36,Norway,Right,
8578,Per Ciljan Skjelbred,Hertha Berlin,173,"['Center Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Left Center Forward', 'Right Midfield', 'Right Center Midfield', 'Left Center Midfield']",31,75,75,3900000.0,40000.0,28,1987-06-16,175,74,3.0,,2017.0,36,Norway,Right,
8579,Vladimír Darida,Hertha Berlin,173,"['Right Center Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Center Attacking Midfield', 'Left Center Midfield', 'Right Center Forward']",31,76,80,7000000.0,50000.0,24,1990-08-08,171,64,6.0,,2019.0,12,Czech Republic,Right,
8580,Sebastian Langkamp,Hertha Berlin,173,['Right Center Back'],22,76,77,4900000.0,60000.0,27,1988-01-15,191,85,15.0,,2019.0,21,Germany,Right,
8582,Fabian Reese,Schalke 04,181,['Left Center Forward'],1,73,77,3100000.0,50000.0,25,1990-05-17,196,93,34.0,,2018.0,21,Germany,Right,
8667,Lukáš Hrádecký,Eintracht Frankfurt,184,['Goalkeeper'],34,70,76,1500000.0,20000.0,25,1989-11-24,190,80,1.0,,2018.0,17,Finland,Right,
8669,Mijat Gaćinović,Eintracht Frankfurt,184,"['Left Midfield', 'Left Wing', 'Right Back', 'Right Wing', 'Center Attacking Midfield']",7,66,75,950000.0,4000.0,20,1995-02-08,175,66,11.0,,2019.0,51,Serbia,Right,
8670,Timothy Chandler,Eintracht Frankfurt,184,"['Right Back', 'Right Midfield', 'Right Wing Back', 'Right Center Back', 'Right Wing']",12,73,76,2900000.0,35000.0,25,1990-03-29,186,84,22.0,,2017.0,95,United States,Right,
8671,Branimir Hrgota,Borussia Mönchengladbach,185,"['Right Center Forward', 'Right Attacking Midfield', 'Right Midfield', 'Left Center Forward']",9,70,78,2000000.0,25000.0,22,1993-01-12,185,74,31.0,,2016.0,46,Sweden,Left,
8676,Danny Vieira da Costa,Ingolstadt,189,"['Center Forward', 'Right Back']",19,70,75,1500000.0,20000.0,21,1993-07-13,186,84,21.0,,2017.0,21,Germany,Right,
8678,David Ángel Abraham,Eintracht Frankfurt,184,"['Left Center Back', 'Right Center Back', 'Center Back', 'Left Defensive Midfield']",31,76,76,4100000.0,60000.0,28,1986-07-15,188,83,19.0,,2018.0,52,Argentina,Right,
8679,Yunus Mallı,FSV Mainz 05,177,"['Center Attacking Midfield', 'Right Center Forward', 'Right Wing', 'Left Attacking Midfield', 'Left Center Forward', 'Left Defensive Midfield', 'Right Midfield', 'Center Forward']",34,75,80,5500000.0,35000.0,23,1992-02-24,179,72,10.0,,2018.0,21,Germany,Right,
8762,Zlatko Junuzović,Werder Bremen,176,"['Left Midfield', 'Center Attacking Midfield', 'Left Center Midfield', 'Left Defensive Midfield', 'Center Defensive Midfield', 'Left Wing', 'Right Midfield', 'Right Center Midfield', 'Left Attacking Midfield', 'Center Forward', 'Right Defensive Midfield']",30,79,80,11000000.0,80000.0,27,1987-09-26,172,69,16.0,,2018.0,4,Austria,Right,
8805,Christoph Kramer,Bayer Leverkusen,904,"['Left Defensive Midfield', 'Right Midfield', 'Right Defensive Midfield', 'Left Center Midfield', 'Right Center Back', 'Left Center Back']",28,79,84,12000000.0,80000.0,24,1991-02-19,191,80,23.0,,2019.0,21,Germany,Right,
8806,Lars Edi Stindl,Borussia Mönchengladbach,185,"['Right Defensive Midfield', 'Right Center Forward', 'Right Midfield', 'Right Center Midfield', 'Center Forward', 'Left Center Forward', 'Left Center Midfield', 'Left Defensive Midfield', 'Center Attacking Midfield', 'Right Attacking Midfield']",30,79,81,12000000.0,100000.0,26,1988-08-26,180,78,13.0,,2020.0,21,Germany,Right,
8807,Raúl Marcelo Bobadilla,Augsburg,172,"['Center Forward', 'Right Wing', 'Center Attacking Midfield', 'Left Center Forward', 'Right Center Forward', 'Left Wing', 'Right Midfield']",27,77,77,7000000.0,60000.0,28,1987-06-18,181,88,25.0,,2018.0,58,Paraguay,Right,
8808,Matthias Ginter,Borussia Dortmund,180,"['Right Back', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Left Center Midfield', 'Right Center Midfield', 'Center Attacking Midfield', 'Right Center Back', 'Center Back', 'Right Wing Back', 'Left Back', 'Left Center Back']",24,77,85,9000000.0,70000.0,21,1994-01-19,190,88,28.0,,2019.0,21,Germany,Right,
8809,Oscar Wendt,Borussia Mönchengladbach,185,"['Left Back', 'Left Midfield', 'Left Wing Back', 'Left Center Midfield', 'Left Defensive Midfield', 'Left Center Back']",30,76,76,3900000.0,70000.0,29,1985-10-24,181,82,17.0,,2018.0,46,Sweden,Left,
8810,Raffael Caetano de Araújo,Borussia Mönchengladbach,185,"['Right Center Forward', 'Left Center Forward', 'Left Defensive Midfield', 'Left Midfield', 'Left Attacking Midfield', 'Right Center Midfield', 'Center Attacking Midfield', 'Center Forward', 'Left Center Midfield', 'Left Wing', 'Right Wing', 'Right Attacking Midfield']",31,81,81,15500000.0,90000.0,30,1985-03-28,174,69,11.0,,2017.0,54,Brazil,Right,
8812,Marco Russ,Eintracht Frankfurt,184,"['Right Defensive Midfield', 'Center Defensive Midfield', 'Left Center Back', 'Right Center Back', 'Left Defensive Midfield']",28,75,75,3100000.0,35000.0,29,1985-08-04,190,88,4.0,,2016.0,21,Germany,Right,
8813,Patrick Herrmann,Borussia Mönchengladbach,185,"['Right Midfield', 'Left Midfield', 'Left Wing', 'Right Center Forward', 'Right Wing Back', 'Right Wing', 'Left Wing Back', 'Left Center Forward']",18,81,84,21000000.0,90000.0,24,1991-02-12,179,70,7.0,,2019.0,21,Germany,Right,
8814,Nico Elvedi,Borussia Mönchengladbach,185,"['Right Back', 'Left Back', 'Right Center Back', 'Left Center Back', 'Right Wing Back']",21,61,76,400000.0,3000.0,18,1996-09-30,188,83,30.0,,2019.0,47,Switzerland,Right,
8815,Jannik Vestergaard,Werder Bremen,176,"['Left Center Back', 'Right Center Back', 'Center Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Center Back']",33,77,81,7500000.0,40000.0,22,1992-08-03,199,98,7.0,,2018.0,13,Denmark,Left,
8816,Julian Weigl,Borussia Dortmund,180,"['Left Defensive Midfield', 'Right Center Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Left Center Midfield']",30,69,81,1500000.0,15000.0,19,1995-09-08,186,71,33.0,,2019.0,21,Germany,Right,
8817,Jhon Andrés Córdoba Copete,FSV Mainz 05,177,"['Center Forward', 'Right Center Forward', 'Left Center Forward']",22,73,81,4400000.0,30000.0,22,1993-05-11,188,85,15.0,Granada CF,2016.0,56,Colombia,Right,
8821,Timo Horn,FC Köln,186,['Goalkeeper'],33,79,87,13000000.0,50000.0,22,1993-05-12,192,90,1.0,,2019.0,21,Germany,Left,
8822,Simon Zoller,FC Köln,186,"['Right Midfield', 'Left Center Forward', 'Right Center Forward', 'Left Midfield', 'Right Wing', 'Right Center Midfield', 'Right Back', 'Center Forward', 'Center Attacking Midfield', 'Left Wing Back', 'Right Attacking Midfield', 'Left Wing']",24,70,76,1900000.0,20000.0,24,1991-06-26,179,70,11.0,,2018.0,21,Germany,Right,
8823,Marcel Risse,FC Köln,186,"['Right Midfield', 'Right Back', 'Right Wing', 'Right Center Midfield', 'Right Wing Back', 'Left Center Forward', 'Left Wing']",33,75,78,5000000.0,35000.0,25,1989-12-17,183,75,7.0,,2019.0,21,Germany,Right,
8824,Marco Höger,Schalke 04,181,"['Left Defensive Midfield', 'Right Defensive Midfield', 'Left Center Midfield', 'Right Center Midfield']",5,77,80,8500000.0,80000.0,25,1989-09-16,182,83,12.0,,2016.0,21,Germany,Right,
8825,Miloš Jojić,FC Köln,186,"['Right Center Midfield', 'Center Attacking Midfield', 'Left Center Midfield', 'Right Midfield', 'Left Defensive Midfield', 'Right Wing', 'Right Defensive Midfield', 'Left Wing', 'Left Midfield']",15,75,79,5500000.0,35000.0,23,1992-03-19,177,79,8.0,,2019.0,51,Serbia,Right,
8826,Leonardo Bittencourt,FC Köln,186,"['Left Midfield', 'Left Center Midfield', 'Center Attacking Midfield', 'Left Wing', 'Right Midfield', 'Right Wing', 'Left Center Forward', 'Right Attacking Midfield', 'Left Attacking Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Right Center Midfield', 'Right Center Forward']",29,75,81,5500000.0,30000.0,21,1993-12-19,171,63,21.0,,2019.0,21,Germany,Right,
8827,Matthias Lehmann,FC Köln,186,"['Center Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Center Midfield']",32,75,75,2400000.0,35000.0,32,1983-05-28,179,75,33.0,,2016.0,21,Germany,Right,
8828,Dominique Heintz,FC Köln,186,"['Left Center Back', 'Left Back']",33,71,80,2200000.0,20000.0,21,1993-08-15,189,87,3.0,,2019.0,21,Germany,Left,
8829,Frederik Hillesborg Sørensen,FC Köln,186,"['Right Center Back', 'Center Back', 'Right Back', 'Right Wing Back']",22,74,80,4000000.0,35000.0,23,1992-04-14,194,88,4.0,,2019.0,13,Denmark,Right,
8831,Lukas Klünter,FC Köln,186,['Right Midfield'],1,58,74,250000.0,2000.0,19,1996-05-26,184,73,24.0,,2017.0,21,Germany,Right,
8883,Johannes van den Bergh,Hertha Berlin,173,"['Left Wing', 'Left Midfield', 'Right Wing', 'Center Forward', 'Center Attacking Midfield']",13,70,70,1000000.0,25000.0,28,1986-11-21,183,75,23.0,,2016.0,21,Germany,Left,
8890,Christoph Moritz,FSV Mainz 05,177,"['Left Defensive Midfield', 'Center Attacking Midfield', 'Right Wing', 'Left Center Midfield']",8,74,77,4100000.0,35000.0,25,1990-01-27,186,80,8.0,,2017.0,21,Germany,Right,
8891,Lewis Harry Holtby,Hamburger SV,171,"['Left Center Midfield', 'Left Defensive Midfield', 'Left Midfield', 'Center Attacking Midfield', 'Right Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Right Wing', 'Left Wing']",34,76,80,7000000.0,60000.0,24,1990-09-18,176,72,8.0,,2018.0,21,Germany,Left,
8893,David Kinsombi,Eintracht Frankfurt,184,"['Right Center Back', 'Center Back']",1,63,73,425000.0,3000.0,19,1995-12-12,183,74,31.0,,2016.0,21,Germany,Right,
8895,Pierre-Michel Lasogga,Hamburger SV,171,"['Left Center Forward', 'Center Forward', 'Right Center Forward', 'Left Defensive Midfield', 'Center Attacking Midfield', 'Left Wing']",30,76,80,7000000.0,60000.0,23,1991-12-15,189,88,10.0,,2019.0,21,Germany,Right,
8900,Mërgim Mavraj,FC Köln,186,"['Left Center Back', 'Center Back', 'Right Center Back']",11,73,73,2200000.0,30000.0,29,1986-06-09,189,84,19.0,,2017.0,1,Albania,Left,
8918,Roberto Hilbert,Bayer Leverkusen,904,['Right Back'],12,77,77,4800000.0,70000.0,30,1984-10-16,183,83,13.0,,2017.0,21,Germany,Right,
8943,Florian Niederlechner,FSV Mainz 05,177,"['Center Forward', 'Left Center Forward', 'Left Defensive Midfield', 'Center Attacking Midfield']",12,72,77,2900000.0,20000.0,24,1990-10-24,186,86,31.0,,2019.0,21,Germany,Left,
8947,Ron-Robert Zieler,Hannover 96,178,['Goalkeeper'],34,80,82,14000000.0,80000.0,26,1989-02-12,188,83,1.0,,2017.0,21,Germany,Right,
8956,Timo Baumgartl,VfB Stuttgart,174,"['Right Center Back', 'Center Back', 'Left Center Back', 'Left Center Midfield']",19,68,80,1200000.0,7000.0,19,1996-03-04,190,81,5.0,,2020.0,21,Germany,Right,
8958,Dennis Aogo,Schalke 04,181,"['Left Back', 'Left Defensive Midfield', 'Left Center Back', 'Left Wing Back']",23,77,77,5500000.0,90000.0,28,1987-01-14,184,85,15.0,,2017.0,21,Germany,Left,
8959,Christian Gentner,VfB Stuttgart,174,"['Left Defensive Midfield', 'Right Defensive Midfield', 'Right Center Midfield', 'Center Defensive Midfield', 'Left Center Midfield', 'Center Attacking Midfield']",29,78,78,8000000.0,50000.0,29,1985-08-14,189,81,20.0,,2017.0,21,Germany,Right,
8965,Fabian Lustenberger,Hertha Berlin,173,"['Left Center Back', 'Center Back', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Center Defensive Midfield', 'Right Center Back']",30,75,76,3800000.0,40000.0,27,1988-05-02,180,70,28.0,,2017.0,47,Switzerland,Right,
8969,Lars Bender,Bayer Leverkusen,904,"['Right Defensive Midfield', 'Left Defensive Midfield', 'Right Back', 'Right Center Back']",11,82,84,20000000.0,130000.0,26,1989-04-27,185,80,8.0,,2019.0,21,Germany,Right,
9082,Przemysław Tytoń,VfB Stuttgart,174,['Goalkeeper'],30,76,76,4600000.0,60000.0,28,1987-01-04,194,85,22.0,,2017.0,37,Poland,Right,
9088,Danilo Teodoro Soares,Ingolstadt,189,['Left Back'],1,72,77,2400000.0,20000.0,23,1991-10-29,170,72,15.0,,2016.0,54,Brazil,Left,
9097,Sidney Sam,Schalke 04,181,"['Center Attacking Midfield', 'Left Center Midfield']",2,77,78,7500000.0,90000.0,27,1988-01-31,174,68,18.0,,2018.0,21,Germany,Left,
